pincode,state,district,latitude,longitude
629204,Tamil Nadu,Kanniyakumari,8.166032,77.319129
629251,Tamil Nadu,Kanniyakumari,8.1781949,77.2558101
629203,Tamil Nadu,Kanniyakumari,8.0890878,77.5491631
629810,Kerala,Thiruvananthapuram,8.3429366,77.1550497
629002,Tamil Nadu,Kanniyakumari,8.2434893,77.4141551
629001,Tamil Nadu,Kanniyakumari,8.1828899,77.4305437
630301,Tamil Nadu,Sivagangai,9.8671821,78.550483
630003,Tamil Nadu,Sivagangai,9.8671821,78.550483
630410,Tamil Nadu,Sivagangai,9.8671821,78.550483
628501,Tamil Nadu,Thoothukudi,8.827387,78.1293551
628904,Tamil Nadu,Thoothukudi,8.827387,78.1293551
627804,Tamil Nadu,Tenkasi,9.027653,77.330744
627806,Tamil Nadu,Tenkasi,8.9161694,77.3884406
627759,Tamil Nadu,Tenkasi,8.9676183,77.3032348
625011,Tamil Nadu,Madurai,9.9030004,78.1088201
625001,Tamil Nadu,Madurai,9.9788428,78.1607038
625004,Tamil Nadu,Madurai,9.8974827,78.0812033
625015,Tamil Nadu,Madurai,9.8806219,78.0817228
625006,Tamil Nadu,Madurai,9.7391867,78.0075235
625012,Tamil Nadu,Madurai,9.8926793,78.1180866
625020,Tamil Nadu,Madurai,9.9565347,78.1599493
625007,Tamil Nadu,Madurai,9.9470813,78.1459444
625002,Tamil Nadu,Madurai,9.9367964,78.132208
625122,Tamil Nadu,Madurai,10.081323,77.9666436
623502,Tamil Nadu,Thanjavur,10.7745478,79.1221485
623513,Tamil Nadu,Ramanathapuram,9.4315068,78.9014594
623806,Tamil Nadu,Thanjavur,10.7745478,79.1221485
623406,Tamil Nadu,Ramanathapuram,9.8145182,79.077208
623529,Tamil Nadu,Ramanathapuram,9.2847908,79.2523421
623407,Tamil Nadu,Ramanathapuram,9.7662828,78.9205275
623534,Tamil Nadu,Ramanathapuram,9.3104983,79.0157516
630602,Tamil Nadu,Sivagangai,9.8671821,78.550483
630612,Tamil Nadu,Sivagangai,9.8671821,78.550483
630203,Tamil Nadu,Sivagangai,9.8671821,78.550483
630211,Tamil Nadu,Sivagangai,9.8671821,78.550483
625516,Tamil Nadu,Theni,9.7402925,77.2886598
625540,Tamil Nadu,Theni,9.830798,77.44589
625531,Tamil Nadu,Theni,10.0140454,77.4836206
627401,Tamil Nadu,Tirunelveli,8.7035993,77.4542192
627414,Tamil Nadu,Tirunelveli,8.6542867,77.567489
627420,Tamil Nadu,Tirunelveli,8.5681052,77.4096562
627102,Tamil Nadu,Tirunelveli,8.4643618,77.5800522
627501,Tamil Nadu,Tirunelveli,8.5142774,77.5571182
627002,Tamil Nadu,Tirunelveli,8.7228418,77.7362693
627006,Tamil Nadu,Tirunelveli,8.7278579,77.6857596
627003,Tamil Nadu,Tirunelveli,8.7282715,77.7223841
628616,Tamil Nadu,Thoothukudi,8.7440078,78.1248336
628751,Tamil Nadu,Thoothukudi,8.7440078,78.1248336
628802,Tamil Nadu,Thoothukudi,8.8273002,78.1293858
628208,Tamil Nadu,Thoothukudi,8.8042558,78.1515058
628209,Tamil Nadu,Thoothukudi,8.8042558,78.1515058
628218,Tamil Nadu,Thoothukudi,8.827387,78.1293551
628216,Tamil Nadu,Thoothukudi,8.8052602,78.1452745
628155,Tamil Nadu,Thoothukudi,8.827387,78.1293551
628003,Tamil Nadu,Thoothukudi,8.8003885,78.1473587
628004,Tamil Nadu,Thoothukudi,8.7841466,78.0995778
626101,Tamil Nadu,Virudhunagar,9.5239876,78.0683343
626134,Tamil Nadu,Virudhunagar,9.4132079,78.047839
626107,Tamil Nadu,Virudhunagar,9.5934021,77.9535893
626612,Tamil Nadu,Virudhunagar,9.5499976,78.3641214
626161,Tamil Nadu,Virudhunagar,9.5934021,77.9535893
626121,Tamil Nadu,Virudhunagar,9.3857389,77.4584103
626142,Tamil Nadu,Virudhunagar,9.3957054,77.5244062
626140,Tamil Nadu,Virudhunagar,9.4442934,77.7952653
626001,Tamil Nadu,Virudhunagar,9.5906055,77.9597096
607801,Tamil Nadu,Cuddalore,11.60974,79.549778
607803,Tamil Nadu,Cuddalore,11.5963659,79.4847846
608401,Tamil Nadu,Cuddalore,11.3394364,79.710771
607001,Tamil Nadu,Cuddalore,11.7562555,79.7621767
607112,Tamil Nadu,Cuddalore,11.5377164,79.1294901
639008,Tamil Nadu,Karur,10.9608247,78.0609485
639004,Tamil Nadu,Karur,10.9486346,78.0996713
639104,Tamil Nadu,Karur,10.9381157,78.422263
613702,Tamil Nadu,Thiruvarur,10.7501533,79.5023161
612601,Tamil Nadu,Thiruvarur,10.8593691,79.4815369
612502,Tamil Nadu,Thanjavur,11.1203749,79.4905948
612303,Tamil Nadu,Thanjavur,10.959263,79.3274864
612105,Tamil Nadu,Thanjavur,11.0105,79.4363
609303,Tamil Nadu,Mayiladuthurai,11.176947,79.8080267
609401,Tamil Nadu,Mayiladuthurai,11.176947,79.8080267
609305,Tamil Nadu,Mayiladuthurai,11.1047129,79.6929042
609003,Tamil Nadu,Mayiladuthurai,11.0979167,79.6050551
609308,Tamil Nadu,Mayiladuthurai,11.0207553,79.7609791
609314,Tamil Nadu,Mayiladuthurai,11.176947,79.8080267
609109,Tamil Nadu,Mayiladuthurai,11.16524,79.762248
609311,Tamil Nadu,Mayiladuthurai,11.0873731,79.8172612
609113,Tamil Nadu,Mayiladuthurai,11.2414379,79.8401751
609602,Puducherry,Karaikal,10.9189109,79.8313603
613704,Tamil Nadu,Thiruvarur,10.7507508,79.5725121
610202,Tamil Nadu,Thiruvarur,10.6528001,79.6421929
609502,Tamil Nadu,Thanjavur,10.92833,79.26617
610004,Tamil Nadu,Thiruvarur,10.7763092,79.6110105
610207,Tamil Nadu,Nagapattinam,10.6511368,79.6901532
614807,Tamil Nadu,Nagapattinam,10.2838069,79.8253642
614713,Tamil Nadu,Thiruvarur,10.5353865,79.6383122
614706,Tamil Nadu,Thiruvarur,10.4902796,79.5972195
614617,Tamil Nadu,Pudukkottai,10.011755,79.227117
614619,Tamil Nadu,Pudukkottai,10.0009074,79.1799293
614805,Tamil Nadu,Pudukkottai,10.1765246,79.1222755
621208,Tamil Nadu,Tiruchirappalli,11.0330169,78.3900891
621214,Tamil Nadu,Tiruchirappalli,11.1309578,78.4344909
614013,Tamil Nadu,Thanjavur,10.92833,79.26617
610206,Tamil Nadu,Thiruvarur,10.705538,79.5197415
614211,Tamil Nadu,Thanjavur,10.9002661,79.1981407
614303,Tamil Nadu,Thanjavur,10.7694544,79.1129697
613005,Tamil Nadu,Thanjavur,10.7475532,79.113742
613503,Tamil Nadu,Thanjavur,10.7694544,79.1129697
613001,Tamil Nadu,Thanjavur,10.7847721,79.1381514
613007,Tamil Nadu,Thanjavur,10.7689024,79.1310476
613403,Tamil Nadu,Thanjavur,10.7211302,79.0643956
621722,Tamil Nadu,Tiruchirappalli,11.1514741,78.5954674
620026,Tamil Nadu,Tiruchirappalli,10.7844301,78.7210976
620024,Tamil Nadu,Tiruchirappalli,10.6767498,78.7423136
620001,Tamil Nadu,Tiruchirappalli,10.804226,78.6828096
620014,Tamil Nadu,Tiruchirappalli,10.7902464,78.780732
620008,Tamil Nadu,Tiruchirappalli,10.8163848,78.6995241
620004,Tamil Nadu,Tiruchirappalli,10.7789357,78.7217946
620025,Tamil Nadu,Tiruchirappalli,11.1514741,78.5954674
620003,Tamil Nadu,Tiruchirappalli,10.8021375,78.6832532
605801,Tamil Nadu,Kallakurichi,11.9267389,79.0113595
605757,Tamil Nadu,Kallakurichi,11.9657753,79.2027071
282004,Uttar Pradesh,Agra,27.1605892,78.0321683
282010,Uttar Pradesh,Agra,27.1817504,77.9841236
202132,Uttar Pradesh,Aligarh,28.0937623,77.8636262
202128,Uttar Pradesh,Aligarh,27.8990651,78.2350565
203401,Uttar Pradesh,Bulandshahr,28.4056515,77.8542516
207001,Uttar Pradesh,Etah,27.5528129,78.690389
207123,Uttar Pradesh,Kasganj,27.8052401,78.6314817
206001,Uttar Pradesh,Etawah,26.7850953,79.0113621
284401,Uttar Pradesh,Jhansi,25.4431771,78.5543727
284302,Uttar Pradesh,Jhansi,25.7394248,79.0867941
284001,Uttar Pradesh,Jhansi,25.4483137,78.5841037
284128,Uttar Pradesh,Jhansi,25.4598708,78.6141426
284002,Uttar Pradesh,Jhansi,25.4615902,78.5795812
284125,UTTAR PRADESH,LALITPUR,24.6923056,78.4200556
284136,UTTAR PRADESH,LALITPUR,25.0344000,78.2304000
283130,Uttar Pradesh,Firozabad,27.1056307,78.5836141
281001,Uttar Pradesh,Mathura,27.489815,77.6769859
281121,Uttar Pradesh,Mathura,27.5712713,77.6858539
281504,Uttar Pradesh,Mathura,27.2906768,77.7170532
281206,Uttar Pradesh,Mathura,27.556641,77.8646334
211005,Uttar Pradesh,Prayagraj,25.4316791,81.883127
211003,Uttar Pradesh,Prayagraj,25.4332518,81.8430564
211011,Uttar Pradesh,Prayagraj,25.443437,81.7756419
211001,Uttar Pradesh,Prayagraj,25.451944,81.8357895
212212,Uttar Pradesh,Prayagraj,25.3918896,81.8570139
212208,Uttar Pradesh,Prayagraj,25.3918896,81.8570139
229411,Uttar Pradesh,Prayagraj,25.3918896,81.8570139
211002,Uttar Pradesh,Prayagraj,25.4580072,81.8537852
232325,Uttar Pradesh,Ghazipur,25.5112052,83.8562051
232336,Uttar Pradesh,Ghazipur,25.5462592,83.6155984
233001,Uttar Pradesh,Ghazipur,25.5759164,83.5601229
233232,Uttar Pradesh,Ghazipur,25.6218091,83.7553944
233301,Uttar Pradesh,Ghazipur,25.6218091,83.7553944
223104,Uttar Pradesh,Jaunpur,25.9176854,82.6147937
222004,Uttar Pradesh,Jaunpur,25.5250614,82.7377931
231501,Uttar Pradesh,Mirzapur,25.2210711,82.7115553
231222,Uttar Pradesh,Sonbhadra,24.683008,83.0649331
230130,Uttar Pradesh,Pratapgarh,25.9001707,81.7793253
230134,Uttar Pradesh,Pratapgarh,25.866941,82.1735392
230404,Uttar Pradesh,Pratapgarh,25.7815426,81.913898
221005,Uttar Pradesh,Varanasi,25.2786604,82.9903515
232120,Uttar Pradesh,Chandauli,25.2592694,83.2667942
221002,Uttar Pradesh,Varanasi,25.3388902,82.9810331
221207,Uttar Pradesh,Varanasi,25.2939228,82.967806
221103,Uttar Pradesh,Varanasi,25.2939228,82.967806
221010,Uttar Pradesh,Varanasi,25.3004223,82.9886762
221109,Uttar Pradesh,Varanasi,25.2939228,82.967806
243501,Uttar Pradesh,Bareilly,28.476535,79.3023513
243001,Uttar Pradesh,Bareilly,28.3601418,79.4222907
243126,Uttar Pradesh,Bareilly,28.3783396,79.4301182
243122,Uttar Pradesh,Bareilly,28.3852414,79.4307099
243005,Uttar Pradesh,Bareilly,28.3727951,79.4360086
243637,Uttar Pradesh,Badaun,28.2039194,79.0591933
243727,Uttar Pradesh,Sambhal,28.3803954,78.3603245
262901,Uttar Pradesh,Lakhimpur Kheri,28.2764182,80.5529325
262702,UTTAR PRADESH,KHERI,27.9098420,80.7845350
250620,UTTAR PRADESH,BAGHPAT,29.1462222,77.3500556
250103,Uttar Pradesh,Meerut,28.9181978,77.6456244
244303,Uttar Pradesh,Sambhal,28.5249679,78.5204195
251316,Uttar Pradesh,Muzaffarnagar,29.4013895,77.9485779
247122,Uttar Pradesh,Saharanpur,30.1503708,77.5992397
247343,Uttar Pradesh,Saharanpur,29.9378275,77.5383417
242307,Uttar Pradesh,Shahjahanpur,27.9718087,79.7384552
276206,Uttar Pradesh,Azamgarh,26.0871519,83.0233229
277219,Uttar Pradesh,Ballia,25.9019793,84.2478338
277501,Uttar Pradesh,Ballia,25.5703029,83.9383806
277504,Uttar Pradesh,Ballia,25.6286731,84.0027087
272195,Uttar Pradesh,Siddharthnagar,27.1491521,82.5847596
272176,Uttar Pradesh,Sant Kabir Nagar,26.6042534,83.0970374
272001,Uttar Pradesh,Basti,26.8032302,82.7336372
272173,Uttar Pradesh,Sant Kabir Nagar,26.7350561,83.1118852
272130,Uttar Pradesh,Basti,26.891256,82.3434582
274001,Uttar Pradesh,Deoria,26.4844887,83.7675475
274509,Uttar Pradesh,Deoria,26.2967211,83.921322
274309,UTTAR PRADESH,KUSHI NAGAR,26.2100000,83.2600000
274207,Uttar Pradesh,Gorakhpur,26.6305784,83.5553793
271002,Uttar Pradesh,Gonda,27.1462921,81.9702777
271001,Uttar Pradesh,Gonda,27.1375914,81.963156
273001,Uttar Pradesh,Gorakhpur,26.7502064,83.3751201
273003,Uttar Pradesh,Gorakhpur,26.7941384,83.3849792
273004,Uttar Pradesh,Gorakhpur,26.7800163,83.3786699
273009,Uttar Pradesh,Gorakhpur,26.7585344,83.3787947
273012,Uttar Pradesh,Gorakhpur,26.7524137,83.3807674
273008,Uttar Pradesh,Gorakhpur,26.7507482,83.4058388
273311,UTTAR PRADESH,MAHARAJGANJ,27.230256,83.552056
210120,Uttar Pradesh,Banda,25.3936869,80.4445485
209725,Uttar Pradesh,Kannauj,27.0643316,79.8794858
209601,Uttar Pradesh,Farrukhabad,27.3833789,79.584998
209735,Uttar Pradesh,Kannauj,27.0998596,79.6670295
212654,Uttar Pradesh,Fatehpur,25.9291159,80.8105997
208027,Uttar Pradesh,Kanpur Nagar,26.435054,80.295758
208001,Uttar Pradesh,Kanpur Nagar,26.4695434,80.3260767
208013,Uttar Pradesh,Kanpur Nagar,26.4255511,80.3439106
208006,Uttar Pradesh,Kanpur Nagar,26.4487898,80.3063274
208007,Uttar Pradesh,Kanpur Nagar,26.3133415,80.5430707
208010,Uttar Pradesh,Kanpur Nagar,26.426279,80.400032
208023,Uttar Pradesh,Kanpur Nagar,26.4316048,80.3322918
208015,Uttar Pradesh,Kanpur Nagar,26.385658,80.3798497
208014,Uttar Pradesh,Kanpur Nagar,26.435481,80.3165798
208011,Uttar Pradesh,Kanpur Nagar,26.4234665,80.3258779
208009,Uttar Pradesh,Kanpur Nagar,26.4635198,80.246895
208026,Uttar Pradesh,Kanpur Nagar,26.4609135,80.3217588
208024,Uttar Pradesh,Kanpur Nagar,26.4954749,80.2754354
208025,Uttar Pradesh,Kanpur Nagar,26.4795568,80.2877777
208012,Uttar Pradesh,Kanpur Nagar,26.4697463,80.317738
208022,Uttar Pradesh,Kanpur Nagar,26.466841,80.3185288
225201,Uttar Pradesh,Barabanki,27.1169421,81.4503217
225202,Uttar Pradesh,Barabanki,27.0592971,81.3709397
224146,Uttar Pradesh,Ambedkar Nagar,26.3120662,82.5689574
224239,Uttar Pradesh,Gautam Buddha Nagar,28.5413123,77.5527715
224133,Uttar Pradesh,Ayodhya,26.7429915,82.1405029
224205,Uttar Pradesh,Ayodhya,26.4618209,82.2377934
201001,Uttar Pradesh,Ghaziabad,28.6679699,77.4293593
201009,Uttar Pradesh,Ghaziabad,28.6436133,77.4331214
201021,Uttar Pradesh,Ghaziabad,28.6679699,77.4293593
245208,Uttar Pradesh,Hapur,28.6581365,78.1330045
201307,Uttar Pradesh,Gautam Buddha Nagar,28.5911591,77.3525353
201303,Uttar Pradesh,Gautam Buddha Nagar,28.5539528,77.3624242
201306,Uttar Pradesh,Gautam Buddha Nagar,28.4943153,77.4780357
201317,Uttar Pradesh,Gautam Buddha Nagar,28.588789,77.3447127
226005,Uttar Pradesh,Lucknow,26.8082648,80.904821
226018,Uttar Pradesh,Lucknow,26.8510301,80.9255281
226202,Uttar Pradesh,Lucknow,26.8849822,80.9941882
226016,Uttar Pradesh,Lucknow,26.8791726,80.9901324
226012,Uttar Pradesh,Lucknow,26.7910177,80.9061468
226023,Uttar Pradesh,Lucknow,26.8042112,80.8995582
226017,Uttar Pradesh,Lucknow,26.8434407,80.8733323
226007,Uttar Pradesh,Lucknow,26.8674775,80.9294522
226029,Uttar Pradesh,Lucknow,26.7952612,80.9538038
226024,Uttar Pradesh,Lucknow,26.894091,80.9428045
226001,Uttar Pradesh,Lucknow,26.8628675,80.9080195
229310,Uttar Pradesh,Raebareli,26.1921763,81.3561442
229311,Uttar Pradesh,Raebareli,26.5466678,81.1194821
261304,Uttar Pradesh,Sitapur,27.5724186,80.6700223
228120,Uttar Pradesh,Sultanpur,26.2525501,82.2279064
228133,Uttar Pradesh,Sultanpur,26.2119882,82.230554
246495,Uttarakhand,Rudraprayag,30.2959675,79.0311645
246445,UTTARAKHAND,RUDRA PRAYAG,30.2845570,78.9811740
246448,Uttarakhand,Rudraprayag,30.3428465,78.9865827
248006,Uttarakhand,Dehradun,30.3442359,78.0180646
248015,Uttarakhand,Dehradun,30.68783,77.873672
248001,Uttarakhand,Dehradun,30.3319169,78.0399001
248016,Uttarakhand,Dehradun,30.1929219,78.165143
248018,Uttarakhand,Dehradun,30.68783,77.873672
249401,Uttarakhand,Haridwar,29.9396285,78.138254
247656,Uttarakhand,Haridwar,29.7738387,77.8604423
249405,Uttarakhand,Haridwar,29.9028953,77.9942639
263141,Uttarakhand,Nainital,29.2170121,79.5180633
263156,Uttarakhand,Nainital,29.344312,79.4825416
263128,Uttarakhand,Nainital,29.3450339,79.4470092
246124,Uttarakhand,Pauri Garhwal,29.8775764,78.6267917
246129,Uttarakhand,Pauri Garhwal,29.8636146,78.802281
246148,Uttarakhand,Pauri Garhwal,30.1557019,78.7142974
262525,Uttarakhand,Champawat,29.4429865,80.1236086
249194,Uttarakhand,Uttarkashi,30.7409908,78.5298966
249136,UTTARAKHAND,UTTAR KASHI,30.9947000,78.9398000
700027,West Bengal,Kolkata,22.5297349,88.3309841
700088,West Bengal,Kolkata,22.5753204,88.3600377
700024,West Bengal,Kolkata,22.5753204,88.3600377
700061,West Bengal,Kolkata,22.5753204,88.3600377
700029,West Bengal,Kolkata,22.5178471,88.3585455
700005,West Bengal,Kolkata,22.6124721,88.3858551
700006,West Bengal,Kolkata,22.5890207,88.3699896
700003,West Bengal,Kolkata,22.5753204,88.3600377
700067,West Bengal,Kolkata,22.5753204,88.3600377
700004,West Bengal,Kolkata,22.5753204,88.3600377
700131,West Bengal,24 PARAGANAS NORTH,22.6925504,88.4423582
700125,West Bengal,North 24 Parganas,22.7390684,88.492262
743411,West Bengal,North 24 Parganas,22.6638084,88.881231
743292,West Bengal,North 24 Parganas,22.6769174,88.8997937
731224,West Bengal,Birbhum,24.1794516,87.7768531
731303,West Bengal,Birbhum,23.8038729,87.815332
700086,West Bengal,Kolkata,22.5753204,88.3600377
700022,West Bengal,Kolkata,22.5519517,88.3295565
700019,West Bengal,Kolkata,22.5753204,88.3600377
700032,West Bengal,Kolkata,22.4937779,88.3719841
700075,West Bengal,Kolkata,22.4943001,88.3825251
700031,West Bengal,Kolkata,22.5753204,88.3600377
700099,West Bengal,Kolkata,22.5753204,88.3600377
700026,West Bengal,Kolkata,22.5753204,88.3600377
700020,West Bengal,Kolkata,22.5380409,88.349114
700047,West Bengal,Kolkata,22.5753204,88.3600377
700025,West Bengal,Kolkata,22.5317135,88.3469093
700040,West Bengal,Kolkata,22.4830895,88.349152
700041,West Bengal,Kolkata,22.5753204,88.3600377
700073,West Bengal,Kolkata,22.5753204,88.3600377
700069,West Bengal,Kolkata,22.5753204,88.3600377
700072,West Bengal,Kolkata,22.5753204,88.3600377
700071,West Bengal,Kolkata,22.5753204,88.3600377
700064,West Bengal,North 24 Parganas,22.5956092,88.410342
700046,West Bengal,Kolkata,22.5425473,88.3835828
700054,West Bengal,Kolkata,22.5818484,88.3915601
700101,West Bengal,North 24 Parganas,22.6016408,88.4255021
700048,West Bengal,24 PARAGANAS NORTH,22.5573178,88.3963197
700100,West Bengal,Kolkata,22.5249306,88.4041024
700161,West Bengal,North 24 Parganas,22.6075523,88.470446
700163,WEST BENGAL,24 PARAGANAS NORTH,22.5831,88.4538
700001,West Bengal,Kolkata,22.5753204,88.3600377
700036,West Bengal,24 PARAGANAS NORTH,22.6753785,88.4160087
700077,West Bengal,North 24 Parganas,22.6303091,88.3942784
700028,West Bengal,24 PARAGANAS NORTH,22.632033,88.4175575
700002,West Bengal,Kolkata,22.5753204,88.3600377
700074,West Bengal,North 24 Parganas,22.6219705,88.4058882
742187,West Bengal,Murshidabad,24.1495003,88.2037208
742410,West Bengal,Murshidabad,24.1046829,88.2563447
742402,West Bengal,Murshidabad,23.7772069,88.1388221
742237,West Bengal,Murshidabad,24.3485428,88.1598475
742238,West Bengal,Murshidabad,24.185923,88.152967
741167,West Bengal,Nadia,23.451212,88.663949
741302,West Bengal,Nadia,23.4062113,88.3637833
741153,West Bengal,Nadia,23.6293393,88.1926551
741157,West Bengal,Nadia,22.9755144,88.5297408
741250,West Bengal,Nadia,22.9755144,88.5297408
741232,West Bengal,Nadia,23.1219829,88.562013
741247,West Bengal,Nadia,23.1308204,88.5413112
700122,West Bengal,24 PARAGANAS NORTH,22.7668509,88.3764107
700123,West Bengal,24 PARAGANAS NORTH,22.7271779,88.4010752
743124,WEST BENGAL,24 PARAGANAS NORTH,22.8200000,88.3800000
743166,West Bengal,24 PARAGANAS NORTH,22.8822255,88.4626937
743144,West Bengal,24 PARAGANAS NORTH,22.8034096,88.3736027
743127,West Bengal,24 PARAGANAS NORTH,22.8244023,88.3870998
743123,West Bengal,24 PARAGANAS NORTH,22.8552295,88.4218835
700120,West Bengal,24 PARAGANAS NORTH,22.7581366,88.3699282
743133,West Bengal,24 PARAGANAS NORTH,22.8229113,88.3696293
743194,WEST BENGAL,24 PARAGANAS NORTH,22.8600000,88.3900000
700076,Chhattisgarh,Sarangarh-Bilaigarh,21.4805359,83.2135396
700083,West Bengal,24 PARAGANAS NORTH,22.6678048,88.3956969
700111,West Bengal,24 PARAGANAS NORTH,22.6936862,88.4045948
700134,WEST BENGAL,24 PARAGANAS NORTH,22.6700000,88.8300000
700081,West Bengal,24 PARAGANAS NORTH,22.650254,88.4349579
700115,West Bengal,24 PARAGANAS NORTH,22.7121661,88.3733891
700070,West Bengal,Kolkata,22.5753204,88.3600377
743363,West Bengal,South 24 Parganas,22.3902972,88.5310026
743318,West Bengal,24 PARAGANAS SOUTH,22.3688455,88.1252475
700153,West Bengal,South 24 Parganas,22.4499546,88.3851681
700143,WEST BENGAL,24 PARAGANAS SOUTH,22.3057000,88.1727000
744102,Andaman and Nicobar Islands,South Andaman,11.668794,92.7320866
744101,Andaman and Nicobar Islands,South Andaman,11.6638903,92.7380554
735208,West Bengal,Alipurduar,26.8070331,89.3606137
735217,West Bengal,Alipurduar,26.6744717,89.4478201
734223,West Bengal,Darjeeling,27.0377554,88.263176
734423,West Bengal,Darjeeling,26.7669677,88.2330851
734218,West Bengal,Darjeeling,26.8697007,88.2060251
734001,West Bengal,Jalpaiguri,26.72446,88.4782764
734004,West Bengal,Darjeeling,26.696711,88.434107
734012,West Bengal,Darjeeling,26.6816535,88.3868209
734002,West Bengal,Darjeeling,26.7590485,88.388726
735101,West Bengal,Jalpaiguri,26.527051,88.7313606
735234,West Bengal,Jalpaiguri,26.783972,88.6158269
732144,West Bengal,Maldah,25.3005779,87.9174531
733101,West Bengal,Dakshin Dinajpur,25.2317954,88.7754588
733134,West Bengal,Uttar Dinajpur,25.6269526,88.1546046
713331,West Bengal,Paschim Bardhaman,23.8438889,86.9019695
713324,West Bengal,Paschim Bardhaman,23.734008,86.8195961
713325,West Bengal,Paschim Bardhaman,23.6621033,86.9426247
713365,West Bengal,Paschim Bardhaman,23.8596626,86.8919468
713335,West Bengal,Paschim Bardhaman,23.8207354,86.8949175
713302,West Bengal,Paschim Bardhaman,23.6960821,86.9858097
713371,West Bengal,Paschim Bardhaman,23.7095974,86.9097272
713303,West Bengal,Paschim Bardhaman,23.7095974,86.9097272
713204,West Bengal,Paschim Bardhaman,23.5666813,87.2902255
713214,West Bengal,Paschim Bardhaman,23.5545269,87.3094676
713207,West Bengal,Paschim Bardhaman,23.5259167,87.2552453
713376,West Bengal,Paschim Bardhaman,23.7095974,86.9097272
713338,West Bengal,Paschim Bardhaman,23.6279738,87.1949619
722203,West Bengal,Bankura,23.3262925,87.2301725
722162,West Bengal,Bankura,22.7173103,86.8763786
722204,West Bengal,Bankura,23.4044429,87.3130991
722102,West Bengal,Bankura,23.2396497,87.0238698
713154,West Bengal,Purba Bardhaman,23.2095133,88.0738635
713101,West Bengal,Purba Bardhaman,23.237485,87.8626999
713149,West Bengal,Purba Bardhaman,23.1046095,87.86808
713514,West Bengal,Purba Bardhaman,23.535542,88.1812965
721404,WEST BENGAL,MEDINIPUR EAST,21.7786111,87.7419444
712601,West Bengal,Hooghly,22.8839175,87.7859067
712135,West Bengal,Hooghly,23.1127277,88.2200627
712512,West Bengal,Hooghly,23.1729641,88.4220051
712514,West Bengal,Hooghly,22.6865592,88.3053455
712702,West Bengal,Hooghly,22.6941503,88.2567303
712235,West Bengal,Hooghly,22.7031971,88.3544429
712201,West Bengal,Hooghly,22.7531357,88.3433804
712250,West Bengal,Hooghly,22.722441,88.3346334
712258,West Bengal,Hooghly,22.6865592,88.3053455
711103,West Bengal,Howrah,22.5615518,88.3123728
711102,West Bengal,Howrah,22.5668739,88.3221337
711110,West Bengal,Howrah,22.5812994,88.2768798
711304,West Bengal,Howrah,22.4080765,87.9536113
711403,West Bengal,Howrah,22.6049886,88.2746188
711201,West Bengal,Howrah,22.6435004,88.3508914
711106,West Bengal,Howrah,22.5977405,88.3414723
711107,West Bengal,Howrah,22.610922,88.3463274
711204,West Bengal,Howrah,22.6377938,88.3499943
721145,West Bengal,Paschim Medinipur,22.4256204,87.3196353
721302,West Bengal,Paschim Medinipur,22.3160515,87.3081522
721147,West Bengal,Paschim Medinipur,22.6404333,87.3197203
723101,West Bengal,Purulia,23.3340102,86.3687203
721636,West Bengal,Purba Medinipur,22.2742887,87.8872088
721602,West Bengal,Purba Medinipur,22.0812765,88.139904
721604,West Bengal,Purba Medinipur,22.055596,88.1026397
721134,West Bengal,Purba Medinipur,22.4429786,87.8693472
721632,West Bengal,Purba Medinipur,22.1771819,87.9135041
501513,Telangana,Medchal–Malkajgiri,17.4587611,78.566026
503230,Telangana,Nizamabad,18.6531286,78.1181995
503207,Telangana,Nizamabad,18.5916,77.7972398
503186,Telangana,Nizamabad,18.6764254,78.1011971
505497,Telangana,Hanumakonda,18.0833305,79.3537269
505209,Telangana,Peddapalli,18.7487015,79.5105415
502316,Telangana,Medak,17.7867589,78.2517084
502371,Telangana,Sangareddy,18.1923207,77.8438934
502314,Telangana,Medak,17.84895,78.2928242
502249,Telangana,Sangareddy,17.8106541,77.5567912
502257,Telangana,Sangareddy,17.8378267,77.7850437
508246,Telangana,Suryapet,16.7889407,79.9681396
509228,Telangana,Ranga Reddy,17.1401353,78.2871803
509217,Telangana,Ranga Reddy,17.1720115,78.1396091
509215,Telangana,Nagarkurnool,16.5356568,78.2492199
506008,Telangana,Hanumakonda,17.9862335,79.5322945
506333,Telangana,Hanumakonda,17.9809327,79.5323887
500112,TELANGANA,RANGA REDDY,,
501505,Telangana,Ranga Reddy,17.3246128,78.6174493
501301,Telangana,Medchal–Malkajgiri,17.4650036,78.6580041
500088,Telangana,Medchal–Malkajgiri,17.4587611,78.566026
500100,Telangana,Medchal–Malkajgiri,17.5343878,78.4825766
501158,Telangana,Vikarabad,17.2985108,77.4813796
515445,Andhra Pradesh,Anantapur,14.9296529,77.8611195
515721,Andhra Pradesh,Anantapur,14.584366,77.645758
515822,Andhra Pradesh,Anantapur,14.8289023,77.2527061
515872,Andhra Pradesh,Anantapur,15.005934,76.834643
515775,Andhra Pradesh,Anantapur,14.9463386,77.5904053
517350,Andhra Pradesh,Annamayya,13.6370069,78.4856066
517423,Andhra Pradesh,Chittoor,12.8672035,78.3881248
517414,Andhra Pradesh,Chittoor,13.329547,78.7280727
517123,Andhra Pradesh,Chittoor,13.5486406,78.9068541
517418,Andhra Pradesh,Annamayya,13.7988958,78.4442667
